Input File,Rank Method,Feature Selection,Model Type,Average Type,Number of Features,Removed Features,Best K-Fold F1 Score,Final Test Accuracy,Final Test Precision,Final Test Recall,Final Test F1 Score,Final Test FPR,Final Test FNR,Ranking Time Taken,Feature Selection Time Taken,Evaluation Time Taken,Total Time Taken
function,WFI-XGB,rem_7,XGB,weighted,8,"pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.9428484885124748,0.947946075663467,0.9458790896767142,0.947946075663467,0.9407225898182814,0.0017372881355932203,0.4489795918367347,2.030975818634033,1.7910103797912598,30.446958303451538,34.26894450187683
function,WFI-XGB,rem_8,XGB,micro,7,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.9396559329510367,0.9368647656691135,0.9368647656691135,0.9368647656691135,0.9368647656691135,0.0023728813559322033,0.7857142857142857,2.030975818634033,1.7910103797912598,30.965030431747437,34.78701663017273
function,WFI-XGB,rem_8,XGB,macro,7,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.7073323061065615,0.9367588932806324,0.8572755172106387,0.6411610354495568,0.6919889831533195,0.002627118644067797,0.7806122448979592,2.030975818634033,1.7910103797912598,30.70509099960327,34.527077198028564
function,WFI-XGB,rem_8,XGB,weighted,7,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.9286617417512354,0.9368647656691135,0.9311989046472994,0.9368647656691135,0.9247421608057681,0.0023728813559322033,0.7857142857142857,2.030975818634033,1.7910103797912598,30.805829763412476,34.62781596183777
function,WFI-XGB,rem_9,XGB,micro,6,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.9191883546537274,0.9166078486730661,0.9166078486730661,0.9166078486730661,0.9166078486730661,0.0,1.0,2.030975818634033,1.7910103797912598,19.220269441604614,23.042255640029907
function,WFI-XGB,rem_9,XGB,macro,6,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.5780836363737962,0.9166078486730661,0.6485755041989326,0.5489638422062914,0.5704042236007089,0.0,1.0,2.030975818634033,1.7910103797912598,19.168651819229126,22.99063801765442
function,WFI-XGB,rem_9,XGB,weighted,6,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.8935281895903109,0.9166078486730661,0.8891260678410084,0.9166078486730661,0.8891839952159923,0.0,1.0,2.030975818634033,1.7910103797912598,19.133642196655273,22.955628395080566
function,WFI-XGB,rem_10,XGB,micro,5,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.9082406917240162,0.9038678712591756,0.9038678712591756,0.9038678712591756,0.9038678712591756,0.0,1.0,2.030975818634033,1.7910103797912598,12.892396211624146,16.71438241004944
function,WFI-XGB,rem_10,XGB,macro,5,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.5401517514440924,0.9038678712591756,0.6464950437512974,0.5190301771979994,0.5302439674433431,0.0,1.0,2.030975818634033,1.7910103797912598,12.827674865722656,16.64966106414795
function,WFI-XGB,rem_10,XGB,weighted,5,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.8727468641399436,0.9038678712591756,0.8787296392912787,0.9038678712591756,0.8668408876088207,0.0,1.0,2.030975818634033,1.7910103797912598,12.813618183135986,16.63560438156128
function,WFI-XGB,rem_11,XGB,micro,4,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.9083289218281277,0.9038678712591756,0.9038678712591756,0.9038678712591756,0.9038678712591756,0.0,1.0,2.030975818634033,1.7910103797912598,11.506138801574707,15.328125
function,WFI-XGB,rem_11,XGB,macro,4,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.5401517514440924,0.9038678712591756,0.6464950437512974,0.5190301771979994,0.5302439674433431,0.0,1.0,2.030975818634033,1.7910103797912598,11.549437522888184,15.371423721313477
function,WFI-XGB,rem_11,XGB,weighted,4,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.8728354659910801,0.9038678712591756,0.8787296392912787,0.9038678712591756,0.8668408876088207,0.0,1.0,2.030975818634033,1.7910103797912598,11.505069255828857,15.32705545425415
function,WFI-XGB,rem_12,XGB,micro,3,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.8974766190224105,0.8930688876341051,0.8930688876341051,0.8930688876341051,0.8930688876341051,0.0,1.0,2.030975818634033,1.7910103797912598,9.646832942962646,13.46881914138794
function,WFI-XGB,rem_12,XGB,macro,3,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.48799769003075055,0.8930688876341051,0.47810908426856286,0.49365704286964124,0.485241896073441,0.0,1.0,2.030975818634033,1.7910103797912598,9.81447958946228,13.636465787887573
function,WFI-XGB,rem_12,XGB,weighted,3,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.8494261389710995,0.8930688876341051,0.7992035289455981,0.8930688876341051,0.8432961469150252,0.0,1.0,2.030975818634033,1.7910103797912598,9.844726324081421,13.666712522506714
function,WFI-XGB,rem_13,XGB,micro,2,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.8974766190224105,0.8930688876341051,0.8930688876341051,0.8930688876341051,0.8930688876341051,0.0,1.0,2.030975818634033,1.7910103797912598,9.941706418991089,13.763692617416382
function,WFI-XGB,rem_13,XGB,macro,2,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.48799769003075055,0.8930688876341051,0.47810908426856286,0.49365704286964124,0.485241896073441,0.0,1.0,2.030975818634033,1.7910103797912598,9.959753036499023,13.781739234924316
function,WFI-XGB,rem_13,XGB,weighted,2,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.8494261389710995,0.8930688876341051,0.7992035289455981,0.8930688876341051,0.8432961469150252,0.0,1.0,2.030975818634033,1.7910103797912598,9.967913150787354,13.789899349212646
function,WFI-XGB,rem_14,XGB,micro,1,"rate, system_mode, pressure_measurement, setpoint, gain, address, function, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.8781542262219869,0.8748588368153586,0.8748588368153586,0.8748588368153586,0.8748588368153586,0.0,1.0,2.030975818634033,1.7910103797912598,7.31480598449707,11.136792182922363
function,WFI-XGB,rem_14,XGB,macro,1,"rate, system_mode, pressure_measurement, setpoint, gain, address, function, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.3869763800041289,0.8748588368153586,0.4412368956984163,0.38079615048118987,0.3746619431197991,0.0,1.0,2.030975818634033,1.7910103797912598,7.272639513015747,11.09462571144104
function,WFI-XGB,rem_14,XGB,weighted,1,"rate, system_mode, pressure_measurement, setpoint, gain, address, function, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.8260723698910845,0.8748588368153586,0.7852513755469799,0.8748588368153586,0.8209289627513474,0.0,1.0,2.030975818634033,1.7910103797912598,7.285369873046875,11.107356071472168
function,WFI-XGB,RFE,RF,micro,12,"function, pressure_measurement, address",0.990029998235398,0.987401185770751,0.987401185770751,0.987401185770751,0.987401185770751,0.001440677966101695,0.1096938775510204,2.030975818634033,111.20513939857483,63.645710468292236,176.8818256855011
function,WFI-XGB,RFE,RF,macro,12,"function, pressure_measurement, address",0.9359521976002064,0.9875776397515528,0.9500770043326119,0.9120353286768464,0.9301654009240186,0.0009322033898305085,0.11479591836734694,2.030975818634033,111.20513939857483,63.89256477355957,177.12867999076843
function,WFI-XGB,RFE,RF,weighted,12,"function, pressure_measurement, address",0.9897677119986813,0.987401185770751,0.9870895865580239,0.987401185770751,0.9870878546200588,0.001440677966101695,0.1096938775510204,2.030975818634033,111.20513939857483,64.23958015441895,177.4756953716278
function,WFI-XGB,SPFS,RF,micro,15,,0.9899417681312864,0.9870835686053078,0.9870835686053078,0.9870835686053078,0.9870835686053078,0.0013135593220338984,0.11734693877551021,2.030975818634033,65.85029578208923,74.06421995162964,141.9454915523529
function,WFI-XGB,SPFS,RF,macro,15,,0.9351105417406997,0.9870835686053078,0.9513308416292204,0.9007428202677564,0.9238856999398393,0.0013135593220338984,0.11734693877551021,2.030975818634033,65.85029578208923,73.88377571105957,141.76504731178284
function,WFI-XGB,SPFS,RF,weighted,15,,0.9896793389910612,0.9870835686053078,0.9867336357380476,0.9870835686053078,0.9867201456166558,0.0013135593220338984,0.11734693877551021,2.030975818634033,65.85029578208923,74.72361731529236,142.60488891601562
function,WFI-XGB,None,RF,micro,15,,0.990029998235398,0.9870482778091474,0.9870482778091474,0.9870482778091474,0.9870482778091474,0.001440677966101695,0.11224489795918367,2.030975818634033,8.509168863296509,73.88104677200317,84.42119145393372
function,WFI-XGB,None,RF,macro,15,,0.935479648318935,0.9870482778091474,0.9505109111354444,0.9006839022444316,0.9234204461351688,0.001440677966101695,0.11224489795918367,2.030975818634033,8.509168863296509,72.8487811088562,83.38892579078674
function,WFI-XGB,None,RF,weighted,15,,0.9897677119986813,0.9870482778091474,0.9866904764780595,0.9870482778091474,0.9866865688971839,0.001440677966101695,0.11224489795918367,2.030975818634033,8.509168863296509,72.398366689682,82.93851137161255
function,WFI-XGB,rem_1,RF,micro,14,address,0.9899417681312864,0.9869424054206662,0.9869424054206662,0.9869424054206662,0.9869424054206662,0.001440677966101695,0.11224489795918367,2.030975818634033,8.509168863296509,74.8739242553711,85.41406893730164
function,WFI-XGB,rem_1,RF,macro,14,address,0.935355923838391,0.9869424054206662,0.9506152558945202,0.9018955237698405,0.9242305905985625,0.001440677966101695,0.11224489795918367,2.030975818634033,8.509168863296509,74.88289523124695,85.42303991317749
function,WFI-XGB,rem_1,RF,weighted,14,address,0.9896784040617118,0.9869424054206662,0.9866007864787358,0.9869424054206662,0.9865950992078023,0.001440677966101695,0.11224489795918367,2.030975818634033,8.509168863296509,74.8501672744751,85.39031195640564
function,WFI-XGB,rem_2,RF,micro,13,"pressure_measurement, address",0.990029998235398,0.9871541501976284,0.9871541501976284,0.9871541501976284,0.9871541501976284,0.001440677966101695,0.11224489795918367,2.030975818634033,8.509168863296509,60.44972801208496,70.9898726940155
function,WFI-XGB,rem_2,RF,macro,13,"pressure_measurement, address",0.935479648318935,0.9871541501976284,0.9508421582186651,0.904619686253234,0.9260125905608478,0.001440677966101695,0.11224489795918367,2.030975818634033,8.509168863296509,60.34226846694946,70.88241314888
function,WFI-XGB,rem_2,RF,weighted,13,"pressure_measurement, address",0.9897677119986813,0.9871541501976284,0.9868416632965776,0.9871541501976284,0.9868351404235993,0.001440677966101695,0.11224489795918367,2.030975818634033,8.509168863296509,60.477208614349365,71.01735329627991
function,WFI-XGB,rem_3,RF,micro,12,"pressure_measurement, address, solenoid",0.9874713252161638,0.9851778656126482,0.9851778656126482,0.9851778656126482,0.9851778656126482,0.0023728813559322033,0.14795918367346939,2.030975818634033,8.509168863296509,60.92560005187988,71.46574473381042
function,WFI-XGB,rem_3,RF,macro,12,"pressure_measurement, address, solenoid",0.9257403875386583,0.9851778656126482,0.9425245273729365,0.8968733835235119,0.9180471384211578,0.0023728813559322033,0.14795918367346939,2.030975818634033,8.509168863296509,60.966792583465576,71.50693726539612
function,WFI-XGB,rem_3,RF,weighted,12,"pressure_measurement, address, solenoid",0.987082730953459,0.9851778656126482,0.9847853471818468,0.9851778656126482,0.9848174393392887,0.0023728813559322033,0.14795918367346939,2.030975818634033,8.509168863296509,60.767902135849,71.30804681777954
function,WFI-XGB,rem_4,RF,micro,11,"control_scheme, pressure_measurement, address, solenoid",0.9871184047997177,0.9845426312817617,0.9845426312817617,0.9845426312817617,0.9845426312817617,0.002754237288135593,0.14923469387755103,2.030975818634033,8.509168863296509,63.28565073013306,73.8257954120636
function,WFI-XGB,rem_4,RF,macro,11,"control_scheme, pressure_measurement, address, solenoid",0.9221415189319361,0.9845426312817617,0.9378378376520576,0.8899206834624898,0.9117342841413233,0.002754237288135593,0.14923469387755103,2.030975818634033,8.509168863296509,63.44779109954834,73.98793578147888
function,WFI-XGB,rem_4,RF,weighted,11,"control_scheme, pressure_measurement, address, solenoid",0.9866118945619552,0.9845426312817617,0.9840652882497745,0.9845426312817617,0.9841283246165775,0.002754237288135593,0.14923469387755103,2.030975818634033,8.509168863296509,63.61194729804993,74.15209197998047
function,WFI-XGB,rem_5,RF,micro,10,"pressure_measurement, address, control_scheme, deadband, solenoid",0.9799717663666843,0.9774844720496895,0.9774844720496895,0.9774844720496895,0.9774844720496895,0.0019491525423728814,0.20790816326530612,2.030975818634033,8.509168863296509,55.59299063682556,66.1331353187561
function,WFI-XGB,rem_5,RF,macro,10,"pressure_measurement, address, control_scheme, deadband, solenoid",0.8952965510877031,0.9776256352343309,0.9356972077359501,0.8537802802437054,0.8879061858096406,0.002627118644067797,0.18877551020408162,2.030975818634033,8.509168863296509,55.86253905296326,66.4026837348938
function,WFI-XGB,rem_5,RF,weighted,10,"pressure_measurement, address, control_scheme, deadband, solenoid",0.9788237229319448,0.9774844720496895,0.9766885997798652,0.9774844720496895,0.9763474379102172,0.0019491525423728814,0.20790816326530612,2.030975818634033,8.509168863296509,55.740400552749634,66.28054523468018
function,WFI-XGB,rem_6,RF,micro,9,"pressure_measurement, setpoint, address, control_scheme, deadband, solenoid",0.970972295747309,0.9695793337097685,0.9695793337097685,0.9695793337097685,0.9695793337097685,0.0015677966101694915,0.26785714285714285,2.030975818634033,8.509168863296509,47.36639451980591,57.90653920173645
function,WFI-XGB,rem_6,RF,macro,9,"pressure_measurement, setpoint, address, control_scheme, deadband, solenoid",0.8685373649259222,0.9696146245059288,0.9435365051018804,0.8209295403801167,0.8674488727763766,0.0022033898305084745,0.2538265306122449,2.030975818634033,8.509168863296509,47.772818088531494,58.312962770462036
function,WFI-XGB,rem_6,RF,weighted,9,"pressure_measurement, setpoint, address, control_scheme, deadband, solenoid",0.9689829716060644,0.9696146245059288,0.9686992757310017,0.9696146245059288,0.9678379200157682,0.0022033898305084745,0.2538265306122449,2.030975818634033,8.509168863296509,47.26483941078186,57.8049840927124
function,WFI-XGB,rem_7,RF,micro,8,"pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.9493559202399858,0.9471343873517787,0.9471343873517787,0.9471343873517787,0.9471343873517787,0.0019491525423728814,0.45663265306122447,2.030975818634033,8.509168863296509,30.3884220123291,40.928566694259644
function,WFI-XGB,rem_7,RF,macro,8,"pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.7686882415749993,0.9474167137210615,0.8986461614362945,0.6991833961219025,0.7536454412322695,0.0017796610169491525,0.45535714285714285,2.030975818634033,8.509168863296509,30.685192823410034,41.225337505340576
function,WFI-XGB,rem_7,RF,weighted,8,"pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.9428484885124748,0.947946075663467,0.9458790896767142,0.947946075663467,0.9407225898182814,0.0017372881355932203,0.4489795918367347,2.030975818634033,8.509168863296509,30.74092984199524,41.28107452392578
function,WFI-XGB,rem_8,RF,micro,7,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.9396559329510367,0.9368647656691135,0.9368647656691135,0.9368647656691135,0.9368647656691135,0.0023728813559322033,0.7857142857142857,2.030975818634033,8.509168863296509,31.32082176208496,41.8609664440155
function,WFI-XGB,rem_8,RF,macro,7,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.7073323061065615,0.9367588932806324,0.8572755172106387,0.6411610354495568,0.6919889831533195,0.002627118644067797,0.7806122448979592,2.030975818634033,8.509168863296509,31.158307313919067,41.69845199584961
function,WFI-XGB,rem_8,RF,weighted,7,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, deadband, solenoid",0.9286617417512354,0.9368647656691135,0.9311989046472994,0.9368647656691135,0.9247421608057681,0.0023728813559322033,0.7857142857142857,2.030975818634033,8.509168863296509,31.24870228767395,41.78884696960449
function,WFI-XGB,rem_9,RF,micro,6,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.9191883546537274,0.9166078486730661,0.9166078486730661,0.9166078486730661,0.9166078486730661,0.0,1.0,2.030975818634033,8.509168863296509,19.415705919265747,29.95585060119629
function,WFI-XGB,rem_9,RF,macro,6,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.5780836363737962,0.9166078486730661,0.6485755041989326,0.5489638422062914,0.5704042236007089,0.0,1.0,2.030975818634033,8.509168863296509,19.444360733032227,29.98450541496277
function,WFI-XGB,rem_9,RF,weighted,6,"system_mode, pressure_measurement, setpoint, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.8935281895903109,0.9166078486730661,0.8891260678410084,0.9166078486730661,0.8891839952159923,0.0,1.0,2.030975818634033,8.509168863296509,19.492308855056763,30.032453536987305
function,WFI-XGB,rem_10,RF,micro,5,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.9082406917240162,0.9038678712591756,0.9038678712591756,0.9038678712591756,0.9038678712591756,0.0,1.0,2.030975818634033,8.509168863296509,13.00449514389038,23.544639825820923
function,WFI-XGB,rem_10,RF,macro,5,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.5401517514440924,0.9038678712591756,0.6464950437512974,0.5190301771979994,0.5302439674433431,0.0,1.0,2.030975818634033,8.509168863296509,13.07410454750061,23.614249229431152
function,WFI-XGB,rem_10,RF,weighted,5,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, control_scheme, cycle_time, deadband, solenoid",0.8727468641399436,0.9038678712591756,0.8787296392912787,0.9038678712591756,0.8668408876088207,0.0,1.0,2.030975818634033,8.509168863296509,13.018619298934937,23.55876398086548
function,WFI-XGB,rem_11,RF,micro,4,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.9083289218281277,0.9038678712591756,0.9038678712591756,0.9038678712591756,0.9038678712591756,0.0,1.0,2.030975818634033,8.509168863296509,11.694473505020142,22.234618186950684
function,WFI-XGB,rem_11,RF,macro,4,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.5401517514440924,0.9038678712591756,0.6464950437512974,0.5190301771979994,0.5302439674433431,0.0,1.0,2.030975818634033,8.509168863296509,11.678334951400757,22.2184796333313
function,WFI-XGB,rem_11,RF,weighted,4,"system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.8728354659910801,0.9038678712591756,0.8787296392912787,0.9038678712591756,0.8668408876088207,0.0,1.0,2.030975818634033,8.509168863296509,11.638217687606812,22.178362369537354
function,WFI-XGB,rem_12,RF,micro,3,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.8974766190224105,0.8930688876341051,0.8930688876341051,0.8930688876341051,0.8930688876341051,0.0,1.0,2.030975818634033,8.509168863296509,9.817277193069458,20.357421875
function,WFI-XGB,rem_12,RF,macro,3,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.48799769003075055,0.8930688876341051,0.47810908426856286,0.49365704286964124,0.485241896073441,0.0,1.0,2.030975818634033,8.509168863296509,9.811917781829834,20.352062463760376
function,WFI-XGB,rem_12,RF,weighted,3,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, control_scheme, cycle_time, deadband, solenoid",0.8494261389710995,0.8930688876341051,0.7992035289455981,0.8930688876341051,0.8432961469150252,0.0,1.0,2.030975818634033,8.509168863296509,9.886216163635254,20.426360845565796
function,WFI-XGB,rem_13,RF,micro,2,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.8974766190224105,0.8930688876341051,0.8930688876341051,0.8930688876341051,0.8930688876341051,0.0,1.0,2.030975818634033,8.509168863296509,9.991400718688965,20.531545400619507
function,WFI-XGB,rem_13,RF,macro,2,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.48799769003075055,0.8930688876341051,0.47810908426856286,0.49365704286964124,0.485241896073441,0.0,1.0,2.030975818634033,8.509168863296509,10.028361797332764,20.568506479263306
function,WFI-XGB,rem_13,RF,weighted,2,"rate, system_mode, pressure_measurement, setpoint, gain, address, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.8494261389710995,0.8930688876341051,0.7992035289455981,0.8930688876341051,0.8432961469150252,0.0,1.0,2.030975818634033,8.509168863296509,9.95391297340393,20.494057655334473
function,WFI-XGB,rem_14,RF,micro,1,"rate, system_mode, pressure_measurement, setpoint, gain, address, function, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.8781542262219869,0.8748588368153586,0.8748588368153586,0.8748588368153586,0.8748588368153586,0.0,1.0,2.030975818634033,8.509168863296509,7.287381410598755,17.827526092529297
function,WFI-XGB,rem_14,RF,macro,1,"rate, system_mode, pressure_measurement, setpoint, gain, address, function, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.3869763800041289,0.8748588368153586,0.4412368956984163,0.38079615048118987,0.3746619431197991,0.0,1.0,2.030975818634033,8.509168863296509,7.345464706420898,17.88560938835144
function,WFI-XGB,rem_14,RF,weighted,1,"rate, system_mode, pressure_measurement, setpoint, gain, address, function, reset_rate, pump, crc_rate, control_scheme, cycle_time, deadband, solenoid",0.8260723698910845,0.8748588368153586,0.7852513755469799,0.8748588368153586,0.8209289627513474,0.0,1.0,2.030975818634033,8.509168863296509,7.3568809032440186,17.89702558517456
command,WFI-RF,RFE,XGB,micro,9,,0.9734789391575663,0.9726989079563183,0.9726989079563183,0.9726989079563183,0.9726989079563183,0.005197717081125153,0.1361323155216285,4.500381946563721,8.608236312866211,36.441704988479614,49.550323247909546
command,WFI-RF,RFE,XGB,macro,9,,0.9039667458656545,0.9726989079563183,0.9374617127526617,0.8415417882376179,0.8809540401577007,0.005197717081125153,0.1361323155216285,4.500381946563721,8.608236312866211,36.33495879173279,49.44357705116272
command,WFI-RF,RFE,XGB,weighted,9,,0.9727756316233012,0.9726989079563183,0.9719235281500459,0.9726989079563183,0.9715518700371565,0.005197717081125153,0.1361323155216285,4.500381946563721,8.608236312866211,36.44092798233032,49.549546241760254
command,WFI-RF,SPFS,XGB,micro,9,,0.9734789391575663,0.9726989079563183,0.9726989079563183,0.9726989079563183,0.9726989079563183,0.005197717081125153,0.1361323155216285,4.500381946563721,7.545738458633423,36.56328773498535,48.609408140182495
command,WFI-RF,SPFS,XGB,macro,9,,0.9039667458656545,0.9726989079563183,0.9374617127526617,0.8415417882376179,0.8809540401577007,0.005197717081125153,0.1361323155216285,4.500381946563721,7.545738458633423,36.72809934616089,48.77421975135803
command,WFI-RF,SPFS,XGB,weighted,9,,0.9727756316233012,0.9726989079563183,0.9719235281500459,0.9726989079563183,0.9715518700371565,0.005197717081125153,0.1361323155216285,4.500381946563721,7.545738458633423,36.424274921417236,48.47039532661438
command,WFI-RF,None,XGB,micro,9,,0.9740639625585024,0.9730889235569423,0.9730889235569423,0.9730889235569423,0.9730889235569423,0.005197717081125153,0.1361323155216285,4.500381946563721,0.9081902503967285,36.5563690662384,41.96494126319885
command,WFI-RF,None,XGB,macro,9,,0.904539293246826,0.9730889235569423,0.9374777994705658,0.8422644389081287,0.8813407223056369,0.005197717081125153,0.1361323155216285,4.500381946563721,0.9081902503967285,36.61865830421448,42.02723050117493
command,WFI-RF,None,XGB,weighted,9,,0.973363583865719,0.9730889235569423,0.9722868412328806,0.9730889235569423,0.9719436224320623,0.005197717081125153,0.1361323155216285,4.500381946563721,0.9081902503967285,36.74894189834595,42.1575140953064
command,WFI-RF,rem_1,XGB,micro,8,control_scheme,0.9711388455538221,0.9711388455538221,0.9711388455538221,0.9711388455538221,0.9711388455538221,0.005197717081125153,0.15267175572519084,4.500381946563721,0.9081902503967285,29.0742826461792,34.48285484313965
command,WFI-RF,rem_1,XGB,macro,8,control_scheme,0.8948294247256222,0.9711388455538221,0.9282861752955915,0.8287118637002864,0.869191384257705,0.005197717081125153,0.15267175572519084,4.500381946563721,0.9081902503967285,28.9410560131073,34.34962821006775
command,WFI-RF,rem_1,XGB,weighted,8,control_scheme,0.9702172828898171,0.9711388455538221,0.9700746049942783,0.9711388455538221,0.9697642252876469,0.005197717081125153,0.15267175572519084,4.500381946563721,0.9081902503967285,29.029309272766113,34.43788146972656
command,WFI-RF,rem_2,XGB,micro,7,"control_scheme, pump",0.9639235569422777,0.9661466458658347,0.9661466458658347,0.9661466458658347,0.9661466458658347,0.008764777823073788,0.1984732824427481,4.500381946563721,0.9081902503967285,31.461806058883667,36.870378255844116
command,WFI-RF,rem_2,XGB,macro,7,"control_scheme, pump",0.8699230881580204,0.9661466458658347,0.9238405102366917,0.8129210725902747,0.8570529057268624,0.007337953526294333,0.2035623409669211,4.500381946563721,0.9081902503967285,31.669835567474365,37.078407764434814
command,WFI-RF,rem_2,XGB,weighted,7,"control_scheme, pump",0.9632568390753502,0.9661466458658347,0.9649883036332423,0.9661466458658347,0.9648882226787956,0.008764777823073788,0.1984732824427481,4.500381946563721,0.9081902503967285,31.49397587776184,36.90254807472229
command,WFI-RF,rem_3,XGB,micro,6,"control_scheme, pump, system_mode",0.953393135725429,0.9529641185647426,0.9529641185647426,0.9529641185647426,0.9529641185647426,0.012943334692213615,0.33969465648854963,4.500381946563721,0.9081902503967285,34.4887216091156,39.89729380607605
command,WFI-RF,rem_3,XGB,macro,6,"control_scheme, pump, system_mode",0.8400556446737834,0.9529641185647426,0.8950992703246062,0.7705487270167747,0.8189735974148612,0.012943334692213615,0.33969465648854963,4.500381946563721,0.9081902503967285,34.852216720581055,40.260788917541504
command,WFI-RF,rem_3,XGB,weighted,6,"control_scheme, pump, system_mode",0.95108315134062,0.9529641185647426,0.9506155576231298,0.9529641185647426,0.9503626409746139,0.012943334692213615,0.33969465648854963,4.500381946563721,0.9081902503967285,35.05266785621643,40.46124005317688
command,WFI-RF,rem_4,XGB,micro,5,"rate, control_scheme, pump, system_mode",0.9389625585023401,0.9373634945397816,0.9373634945397816,0.9373634945397816,0.9373634945397816,0.012943334692213615,0.3371501272264631,4.500381946563721,0.9081902503967285,38.42715764045715,43.8357298374176
command,WFI-RF,rem_4,XGB,macro,5,"rate, control_scheme, pump, system_mode",0.8241602264592497,0.9373634945397816,0.8828723307784002,0.7514644183225502,0.8030674405850377,0.012943334692213615,0.3371501272264631,4.500381946563721,0.9081902503967285,38.10014247894287,43.50871467590332
command,WFI-RF,rem_4,XGB,weighted,5,"rate, control_scheme, pump, system_mode",0.9365021409405958,0.9373634945397816,0.9352718942615654,0.9373634945397816,0.9346396905811921,0.012943334692213615,0.3371501272264631,4.500381946563721,0.9081902503967285,38.09701466560364,43.50558686256409
