Input File,Rank Method,Feature Selection,Model Type,Average Type,Number of Features,Removed Features,Accuracy,Precision,Recall,F1 Score,FPR,FNR,Ranking Time Taken,Feature Selection Time Taken,Evaluation Time Taken,Total Time Taken
function,WFI-XGB,rem_9,RF,micro,6,"control_scheme, pressure_measurement, deadband, setpoint, address, reset_rate, solenoid, cycle_time, system_mode",0.9158747892226792,0.9158747892226792,0.9158747892226792,0.9158747892226792,0.0,1.0,0.7853448390960693,3.7116432189941406,10.975915908813477,15.472903966903687
function,WFI-XGB,rem_9,RF,macro,6,"control_scheme, pressure_measurement, deadband, setpoint, address, reset_rate, solenoid, cycle_time, system_mode",0.9158747892226792,0.6491671004027252,0.5512570260249641,0.572327139842201,0.0,1.0,0.7853448390960693,3.7116432189941406,11.005762338638306,15.502750396728516
function,WFI-XGB,rem_9,RF,weighted,6,"control_scheme, pressure_measurement, deadband, setpoint, address, reset_rate, solenoid, cycle_time, system_mode",0.9158747892226792,0.8879758574369614,0.9158747892226792,0.8882268408491539,0.0,1.0,0.7853448390960693,3.7116432189941406,11.021230459213257,15.518218517303467
function,WFI-XGB,rem_10,RF,micro,5,"control_scheme, pressure_measurement, deadband, gain, setpoint, address, reset_rate, solenoid, cycle_time, system_mode",0.9031964618599592,0.9031964618599592,0.9031964618599592,0.9031964618599592,0.0,1.0,0.7853448390960693,3.7116432189941406,7.374730110168457,11.871718168258667
function,WFI-XGB,rem_10,RF,macro,5,"control_scheme, pressure_measurement, deadband, gain, setpoint, address, reset_rate, solenoid, cycle_time, system_mode",0.9031964618599592,0.6470957106020895,0.5219224282703185,0.5333798447854516,0.0,1.0,0.7853448390960693,3.7116432189941406,7.314231634140015,11.811219692230225
function,WFI-XGB,rem_10,RF,weighted,5,"control_scheme, pressure_measurement, deadband, gain, setpoint, address, reset_rate, solenoid, cycle_time, system_mode",0.9031964618599592,0.8776555243116164,0.9031964618599592,0.8661887928359159,0.0,1.0,0.7853448390960693,3.7116432189941406,7.305541753768921,11.80252981185913
function,WFI-XGB,rem_11,RF,micro,4,"pump, control_scheme, pressure_measurement, deadband, gain, setpoint, address, reset_rate, solenoid, cycle_time, system_mode",0.9031964618599592,0.9031964618599592,0.9031964618599592,0.9031964618599592,0.0,1.0,0.7853448390960693,3.7116432189941406,6.658722639083862,11.155710697174072
function,WFI-XGB,rem_11,RF,macro,4,"pump, control_scheme, pressure_measurement, deadband, gain, setpoint, address, reset_rate, solenoid, cycle_time, system_mode",0.9031964618599592,0.6470957106020895,0.5219224282703185,0.5333798447854516,0.0,1.0,0.7853448390960693,3.7116432189941406,6.638651609420776,11.135639667510986
function,WFI-XGB,rem_11,RF,weighted,4,"pump, control_scheme, pressure_measurement, deadband, gain, setpoint, address, reset_rate, solenoid, cycle_time, system_mode",0.9031964618599592,0.8776555243116164,0.9031964618599592,0.8661887928359159,0.0,1.0,0.7853448390960693,3.7116432189941406,6.660066843032837,11.157054901123047
function,WFI-XGB,rem_12,RF,micro,3,"pump, control_scheme, pressure_measurement, deadband, gain, setpoint, address, reset_rate, function, solenoid, cycle_time, system_mode",0.9032229285560334,0.9032229285560334,0.9032229285560334,0.9032229285560334,0.0,1.0,0.7853448390960693,3.7116432189941406,6.215283393859863,10.712271451950073
function,WFI-XGB,rem_12,RF,macro,3,"pump, control_scheme, pressure_measurement, deadband, gain, setpoint, address, reset_rate, function, solenoid, cycle_time, system_mode",0.9032229285560334,0.6472190694366957,0.5220853260017093,0.5335266043364468,0.0,1.0,0.7853448390960693,3.7116432189941406,6.306626081466675,10.803614139556885
function,WFI-XGB,rem_12,RF,weighted,3,"pump, control_scheme, pressure_measurement, deadband, gain, setpoint, address, reset_rate, function, solenoid, cycle_time, system_mode",0.9032229285560334,0.8776811818467124,0.9032229285560334,0.8662154887960554,0.0,1.0,0.7853448390960693,3.7116432189941406,6.19249415397644,10.68948221206665
function,WFI-XGB,rem_13,RF,micro,2,"pump, control_scheme, crc_rate, pressure_measurement, deadband, gain, setpoint, address, reset_rate, function, solenoid, cycle_time, system_mode",0.8673847935512862,0.8673847935512862,0.8673847935512862,0.8673847935512862,0.0,1.0,0.7853448390960693,3.7116432189941406,5.991827964782715,10.488816022872925
function,WFI-XGB,rem_13,RF,macro,2,"pump, control_scheme, crc_rate, pressure_measurement, deadband, gain, setpoint, address, reset_rate, function, solenoid, cycle_time, system_mode",0.8673847935512862,0.4816028285515201,0.3860638763033184,0.3853501309371299,0.0,1.0,0.7853448390960693,3.7116432189941406,6.024130821228027,10.521118879318237
function,WFI-XGB,rem_13,RF,weighted,2,"pump, control_scheme, crc_rate, pressure_measurement, deadband, gain, setpoint, address, reset_rate, function, solenoid, cycle_time, system_mode",0.8673847935512862,0.8007541350093229,0.8673847935512862,0.8198797802220812,0.0,1.0,0.7853448390960693,3.7116432189941406,6.021319389343262,10.518307447433472
function,WFI-XGB,rem_14,RF,micro,1,"pump, control_scheme, crc_rate, pressure_measurement, rate, deadband, gain, setpoint, address, reset_rate, function, solenoid, cycle_time, system_mode",0.8727049115951481,0.8727049115951481,0.8727049115951481,0.8727049115951481,0.0,1.0,0.7853448390960693,3.7116432189941406,4.112883806228638,8.609871864318848
function,WFI-XGB,rem_14,RF,macro,1,"pump, control_scheme, crc_rate, pressure_measurement, rate, deadband, gain, setpoint, address, reset_rate, function, solenoid, cycle_time, system_mode",0.8727049115951481,0.4403314197222697,0.38008478098915466,0.37306670050288765,0.0,1.0,0.7853448390960693,3.7116432189941406,4.285802364349365,8.782790422439575
function,WFI-XGB,rem_14,RF,weighted,1,"pump, control_scheme, crc_rate, pressure_measurement, rate, deadband, gain, setpoint, address, reset_rate, function, solenoid, cycle_time, system_mode",0.8727049115951481,0.7820122688951802,0.8727049115951481,0.8178902885750471,0.0,1.0,0.7853448390960693,3.7116432189941406,4.164159536361694,8.661147594451904
command,WFI-RF,RFE,XGB,micro,9,,0.9615834633385335,0.9615834633385335,0.9615834633385335,0.9615834633385335,0.0037380704288220235,0.19606034192747906,2.442560911178589,2.3649544715881348,2.4427709579467773,7.250286340713501
command,WFI-RF,RFE,XGB,macro,9,,0.9615834633385335,0.9252221393492581,0.8125250717600562,0.8602284456618238,0.0037380704288220235,0.19606034192747906,2.442560911178589,2.3649544715881348,2.3906612396240234,7.198176622390747
command,WFI-RF,RFE,XGB,weighted,9,,0.9615834633385335,0.9612187551546324,0.9615834633385335,0.9600349936512809,0.0037380704288220235,0.19606034192747906,2.442560911178589,2.3649544715881348,2.4423787593841553,7.249894142150879
command,WFI-RF,SPFS,XGB,micro,9,,0.9615834633385335,0.9615834633385335,0.9615834633385335,0.9615834633385335,0.0037380704288220235,0.19606034192747906,2.442560911178589,1.8905668258666992,2.348592519760132,6.68172025680542
command,WFI-RF,SPFS,XGB,macro,9,,0.9615834633385335,0.9252221393492581,0.8125250717600562,0.8602284456618238,0.0037380704288220235,0.19606034192747906,2.442560911178589,1.8905668258666992,2.367244243621826,6.700371980667114
command,WFI-RF,SPFS,XGB,weighted,9,,0.9615834633385335,0.9612187551546324,0.9615834633385335,0.9600349936512809,0.0037380704288220235,0.19606034192747906,2.442560911178589,1.8905668258666992,2.4226558208465576,6.755783557891846
command,WFI-RF,None,XGB,micro,9,,0.9615834633385335,0.9615834633385335,0.9615834633385335,0.9615834633385335,0.0037380704288220235,0.19606034192747906,2.442560911178589,0.26258039474487305,2.373427629470825,5.078568935394287
command,WFI-RF,None,XGB,macro,9,,0.9615834633385335,0.9252221393492581,0.8125250717600562,0.8602284456618238,0.0037380704288220235,0.19606034192747906,2.442560911178589,0.26258039474487305,2.3806447982788086,5.0857861042022705
command,WFI-RF,None,XGB,weighted,9,,0.9615834633385335,0.9612187551546324,0.9615834633385335,0.9600349936512809,0.0037380704288220235,0.19606034192747906,2.442560911178589,0.26258039474487305,2.387681245803833,5.092822551727295
command,WFI-RF,rem_1,XGB,micro,8,control_scheme,0.9601989079563182,0.9601989079563182,0.9601989079563182,0.9601989079563182,0.003580555627719921,0.2119768262420722,2.442560911178589,0.26258039474487305,2.3599846363067627,5.065125942230225
command,WFI-RF,rem_1,XGB,macro,8,control_scheme,0.9601989079563182,0.9259620455733554,0.7990465544760276,0.8508592438053052,0.003580555627719921,0.2119768262420722,2.442560911178589,0.26258039474487305,2.3638429641723633,5.068984270095825
command,WFI-RF,rem_1,XGB,weighted,8,control_scheme,0.9601989079563182,0.9597947115066136,0.9601989079563182,0.9583326246167772,0.003580555627719921,0.2119768262420722,2.442560911178589,0.26258039474487305,2.3442604541778564,5.049401760101318
command,WFI-RF,rem_2,XGB,micro,7,"pump, control_scheme",0.9527301092043683,0.9527301092043683,0.9527301092043683,0.9527301092043683,0.005810300345604339,0.29486516786642103,2.442560911178589,0.26258039474487305,2.3141775131225586,5.0193188190460205
command,WFI-RF,rem_2,XGB,macro,7,"pump, control_scheme",0.9527301092043683,0.9095594231149849,0.7736717383442737,0.828473310289322,0.005810300345604339,0.29486516786642103,2.442560911178589,0.26258039474487305,2.3350884914398193,5.040229797363281
command,WFI-RF,rem_2,XGB,weighted,7,"pump, control_scheme",0.9527301092043683,0.9518706984595383,0.9527301092043683,0.950193466591637,0.005810300345604339,0.29486516786642103,2.442560911178589,0.26258039474487305,2.350393772125244,5.055535078048706
command,WFI-RF,rem_3,XGB,micro,6,"pump, control_scheme, system_mode",0.9390795631825274,0.9390795631825274,0.9390795631825274,0.9390795631825274,0.009750485909184498,0.46366097523905825,2.442560911178589,0.26258039474487305,2.2571418285369873,4.962283134460449
command,WFI-RF,rem_3,XGB,macro,6,"pump, control_scheme, system_mode",0.9390795631825274,0.8883579592409239,0.7252636236664036,0.7871198589020889,0.009750485909184498,0.46366097523905825,2.442560911178589,0.26258039474487305,2.298469305038452,5.003610610961914
command,WFI-RF,rem_3,XGB,weighted,6,"pump, control_scheme, system_mode",0.9390795631825274,0.9365613489163263,0.9390795631825274,0.9343345640430487,0.009750485909184498,0.46366097523905825,2.442560911178589,0.26258039474487305,2.303396463394165,5.008537769317627
command,WFI-RF,rem_4,XGB,micro,5,"pump, control_scheme, system_mode, rate",0.9200273010920437,0.9200273010920437,0.9200273010920437,0.9200273010920437,0.009239138202522652,0.4621998908895598,2.442560911178589,0.26258039474487305,2.2237823009490967,4.928923606872559
command,WFI-RF,rem_4,XGB,macro,5,"pump, control_scheme, system_mode, rate",0.9200273010920437,0.8783657940178082,0.6975369819899655,0.7663534685663388,0.009239138202522652,0.4621998908895598,2.442560911178589,0.26258039474487305,2.201082229614258,4.90622353553772
command,WFI-RF,rem_4,XGB,weighted,5,"pump, control_scheme, system_mode, rate",0.9200273010920437,0.9190909740473063,0.9200273010920437,0.9145327475401647,0.009239138202522652,0.4621998908895598,2.442560911178589,0.26258039474487305,2.208400249481201,4.913541555404663
command,WFI-RF,rem_5,XGB,micro,4,"pump, control_scheme, rate, deadband, system_mode",0.8987909516380655,0.8987909516380655,0.8987909516380655,0.8987909516380655,0.0084216094671156,0.5728468356377335,2.442560911178589,0.26258039474487305,2.116189956665039,4.821331262588501
command,WFI-RF,rem_5,XGB,macro,4,"pump, control_scheme, rate, deadband, system_mode",0.8987909516380655,0.8458537647013656,0.6219653773344055,0.6978646569784651,0.0084216094671156,0.5728468356377335,2.442560911178589,0.26258039474487305,2.135345458984375,4.840486764907837
command,WFI-RF,rem_5,XGB,weighted,4,"pump, control_scheme, rate, deadband, system_mode",0.8987909516380655,0.8977604378842778,0.8987909516380655,0.8891010448163147,0.0084216094671156,0.5728468356377335,2.442560911178589,0.26258039474487305,2.1496331691741943,4.854774475097656
command,WFI-RF,rem_6,XGB,micro,3,"pump, control_scheme, rate, deadband, gain, system_mode",0.8672776911076443,0.8672776911076443,0.8672776911076443,0.8672776911076443,0.005935864444363952,0.6687748795436301,2.442560911178589,0.26258039474487305,2.088991641998291,4.794132947921753
command,WFI-RF,rem_6,XGB,macro,3,"pump, control_scheme, rate, deadband, gain, system_mode",0.8672776911076443,0.8269607165953883,0.5389317662181159,0.620778029540966,0.005935864444363952,0.6687748795436301,2.442560911178589,0.26258039474487305,2.0837583541870117,4.788899660110474
command,WFI-RF,rem_6,XGB,weighted,3,"pump, control_scheme, rate, deadband, gain, system_mode",0.8672776911076443,0.8686269076057774,0.8672776911076443,0.8494091531128622,0.005935864444363952,0.6687748795436301,2.442560911178589,0.26258039474487305,2.0941550731658936,4.7992963790893555
command,WFI-RF,rem_7,XGB,micro,2,"pump, control_scheme, rate, deadband, gain, setpoint, system_mode",0.8342043681747269,0.8342043681747269,0.8342043681747269,0.8342043681747269,0.003992359306345039,0.8206100954004011,2.442560911178589,0.26258039474487305,1.9351763725280762,4.640317678451538
command,WFI-RF,rem_7,XGB,macro,2,"pump, control_scheme, rate, deadband, gain, setpoint, system_mode",0.8342043681747269,0.8010519293711053,0.43205005626384524,0.4987537922549702,0.003992359306345039,0.8206100954004011,2.442560911178589,0.26258039474487305,1.9625060558319092,4.667647361755371
command,WFI-RF,rem_7,XGB,weighted,2,"pump, control_scheme, rate, deadband, gain, setpoint, system_mode",0.8342043681747269,0.8369911243227213,0.8342043681747269,0.8005094891473021,0.003992359306345039,0.8206100954004011,2.442560911178589,0.26258039474487305,2.003528356552124,4.708669662475586
command,WFI-RF,rem_8,XGB,micro,1,"control_scheme, pump, rate, deadband, gain, setpoint, reset_rate, system_mode",0.7932917316692668,0.7932917316692668,0.7932917316692668,0.7932917316692668,0.000486001995926639,0.9940641880407416,2.442560911178589,0.26258039474487305,1.7428369522094727,4.447978258132935
command,WFI-RF,rem_8,XGB,macro,1,"control_scheme, pump, rate, deadband, gain, setpoint, reset_rate, system_mode",0.7932917316692668,0.5512752803357815,0.30064759605244484,0.3052102133535907,0.000486001995926639,0.9940641880407416,2.442560911178589,0.26258039474487305,1.8168749809265137,4.522016286849976
command,WFI-RF,rem_8,XGB,weighted,1,"control_scheme, pump, rate, deadband, gain, setpoint, reset_rate, system_mode",0.7932917316692668,0.7829549124224907,0.7932917316692668,0.724319014478078,0.000486001995926639,0.9940641880407416,2.442560911178589,0.26258039474487305,1.7768042087554932,4.481945514678955
command,WFI-RF,RFE,RF,micro,9,,0.9710023400936038,0.9710023400936038,0.9710023400936038,0.9710023400936038,0.005400257121579065,0.1357298926631638,2.442560911178589,16.11540198326111,22.2450008392334,40.802963733673096
command,WFI-RF,RFE,RF,macro,9,,0.9710023400936038,0.919866957014813,0.8485311196033495,0.8797956822970214,0.005400257121579065,0.1357298926631638,2.442560911178589,16.11540198326111,22.14861226081848,40.70657515525818
command,WFI-RF,RFE,RF,weighted,9,,0.9710023400936038,0.9702806754659002,0.9710023400936038,0.9701449344215399,0.005400257121579065,0.1357298926631638,2.442560911178589,16.11540198326111,22.074883222579956,40.63284611701965
command,WFI-RF,SPFS,RF,micro,9,,0.9710023400936038,0.9710023400936038,0.9710023400936038,0.9710023400936038,0.005400257121579065,0.1357298926631638,2.442560911178589,16.155935287475586,22.049915075302124,40.6484112739563
command,WFI-RF,SPFS,RF,macro,9,,0.9710023400936038,0.919866957014813,0.8485311196033495,0.8797956822970214,0.005400257121579065,0.1357298926631638,2.442560911178589,16.155935287475586,21.951929807662964,40.55042600631714
command,WFI-RF,SPFS,RF,weighted,9,,0.9710023400936038,0.9702806754659002,0.9710023400936038,0.9701449344215399,0.005400257121579065,0.1357298926631638,2.442560911178589,16.155935287475586,22.079096794128418,40.67759299278259
command,WFI-RF,None,RF,micro,9,,0.9712363494539783,0.9712363494539783,0.9712363494539783,0.9712363494539783,0.005374556787474722,0.13476295219906714,2.442560911178589,2.058627128601074,22.11721158027649,26.618399620056152
command,WFI-RF,None,RF,macro,9,,0.9712363494539783,0.9201108802960402,0.8489910417375203,0.8801845264341626,0.005374556787474722,0.13476295219906714,2.442560911178589,2.058627128601074,22.093361377716064,26.594549417495728
command,WFI-RF,None,RF,weighted,9,,0.9712363494539783,0.9705055020825141,0.9712363494539783,0.9703815445692335,0.005374556787474722,0.13476295219906714,2.442560911178589,2.058627128601074,22.05874538421631,26.55993342399597
command,WFI-RF,rem_1,RF,micro,8,control_scheme,0.969188767550702,0.969188767550702,0.969188767550702,0.969188767550702,0.005732097637187826,0.15033009974350028,2.442560911178589,2.058627128601074,17.334638833999634,21.835826873779297
command,WFI-RF,rem_1,RF,macro,8,control_scheme,0.969188767550702,0.9119246067273409,0.8370610737817739,0.8696649699023953,0.005732097637187826,0.15033009974350028,2.442560911178589,2.058627128601074,17.323291778564453,21.824479818344116
command,WFI-RF,rem_1,RF,weighted,8,control_scheme,0.969188767550702,0.9682175590336438,0.969188767550702,0.9681607179810902,0.005732097637187826,0.15033009974350028,2.442560911178589,2.058627128601074,17.402321338653564,21.903509378433228
command,WFI-RF,rem_2,RF,micro,7,"pump, control_scheme",0.9635920436817471,0.9635920436817471,0.9635920436817471,0.9635920436817471,0.008548944178567146,0.19988495327697942,2.442560911178589,2.058627128601074,18.82556438446045,23.326752424240112
command,WFI-RF,rem_2,RF,macro,7,"pump, control_scheme",0.9635920436817471,0.9022866235044484,0.8175427906614907,0.8533871653352451,0.008548944178567146,0.19988495327697942,2.442560911178589,2.058627128601074,18.897903442382812,23.399091482162476
command,WFI-RF,rem_2,RF,weighted,7,"pump, control_scheme",0.9635920436817471,0.9623471153444028,0.9635920436817471,0.9622701687329858,0.008548944178567146,0.19988495327697942,2.442560911178589,2.058627128601074,18.968680143356323,23.469868183135986
command,WFI-RF,rem_3,RF,micro,6,"pump, control_scheme, system_mode",0.9499804992199689,0.9499804992199689,0.9499804992199689,0.9499804992199689,0.014893799344690178,0.32995133147949635,2.442560911178589,2.058627128601074,20.944944858551025,25.44613289833069
command,WFI-RF,rem_3,RF,macro,6,"pump, control_scheme, system_mode",0.9499804992199689,0.8722611501310646,0.7763249992053167,0.8160877658906227,0.014893799344690178,0.32995133147949635,2.442560911178589,2.058627128601074,20.883195400238037,25.3843834400177
command,WFI-RF,rem_3,RF,weighted,6,"pump, control_scheme, system_mode",0.9499804992199689,0.9477016262902375,0.9499804992199689,0.9478665482731815,0.014893799344690178,0.32995133147949635,2.442560911178589,2.058627128601074,20.944820880889893,25.446008920669556
command,WFI-RF,rem_4,RF,micro,5,"pump, control_scheme, system_mode, rate",0.9346528861154446,0.9346528861154446,0.9346528861154446,0.9346528861154446,0.01479139812844213,0.32559798455130357,2.442560911178589,2.058627128601074,23.26714587211609,27.768333911895752
command,WFI-RF,rem_4,RF,macro,5,"pump, control_scheme, system_mode, rate",0.9346528861154446,0.8588739547264627,0.7592098633079669,0.8006669189276968,0.01479139812844213,0.32559798455130357,2.442560911178589,2.058627128601074,23.1274995803833,27.628687620162964
command,WFI-RF,rem_4,RF,weighted,5,"pump, control_scheme, system_mode, rate",0.9346528861154446,0.9324522603292333,0.9346528861154446,0.9324223313130379,0.01479139812844213,0.32559798455130357,2.442560911178589,2.058627128601074,23.09125828742981,27.592446327209473
command,WFI-RF,rem_5,RF,micro,4,"pump, control_scheme, rate, deadband, system_mode",0.9097113884555382,0.9097113884555382,0.9097113884555382,0.9097113884555382,0.013150146239361815,0.4425727056075652,2.442560911178589,2.058627128601074,20.572782278060913,25.073970317840576
command,WFI-RF,rem_5,RF,macro,4,"pump, control_scheme, rate, deadband, system_mode",0.9097113884555382,0.8246344686865177,0.6813692462407819,0.7375297083815464,0.013150146239361815,0.4425727056075652,2.442560911178589,2.058627128601074,20.57442307472229,25.075611114501953
command,WFI-RF,rem_5,RF,weighted,4,"pump, control_scheme, rate, deadband, system_mode",0.9097113884555382,0.9059726043358453,0.9097113884555382,0.9045536567578738,0.013150146239361815,0.4425727056075652,2.442560911178589,2.058627128601074,20.574155569076538,25.0753436088562
command,WFI-RF,rem_6,RF,micro,3,"pump, control_scheme, rate, deadband, gain, system_mode",0.8789586583463338,0.8789586583463338,0.8789586583463338,0.8789586583463338,0.011591105835350288,0.5408135830744452,2.442560911178589,2.058627128601074,15.870975494384766,20.37216353416443
command,WFI-RF,rem_6,RF,macro,3,"pump, control_scheme, rate, deadband, gain, system_mode",0.8789586583463338,0.7951992287249248,0.596392503800767,0.6651725966277728,0.011591105835350288,0.5408135830744452,2.442560911178589,2.058627128601074,15.800456523895264,20.301644563674927
command,WFI-RF,rem_6,RF,weighted,3,"pump, control_scheme, rate, deadband, gain, system_mode",0.8789586583463338,0.8741662204143023,0.8789586583463338,0.868544620570997,0.011591105835350288,0.5408135830744452,2.442560911178589,2.058627128601074,15.843518257141113,20.344706296920776
command,WFI-RF,rem_7,RF,micro,2,"pump, control_scheme, rate, deadband, gain, setpoint, system_mode",0.8460023400936038,0.8460023400936038,0.8460023400936038,0.8460023400936038,0.008901339107910177,0.7100275034739362,2.442560911178589,2.058627128601074,17.288452625274658,21.78964066505432
command,WFI-RF,rem_7,RF,macro,2,"pump, control_scheme, rate, deadband, gain, setpoint, system_mode",0.8460023400936038,0.7747145505687444,0.4857506870131479,0.5572586599725391,0.008901339107910177,0.7100275034739362,2.442560911178589,2.058627128601074,17.330803155899048,21.83199119567871
command,WFI-RF,rem_7,RF,weighted,2,"pump, control_scheme, rate, deadband, gain, setpoint, system_mode",0.8460023400936038,0.8398888714295362,0.8460023400936038,0.823619677898981,0.008901339107910177,0.7100275034739362,2.442560911178589,2.058627128601074,17.387425661087036,21.8886137008667
command,WFI-RF,rem_8,RF,micro,1,"control_scheme, pump, rate, deadband, gain, setpoint, reset_rate, system_mode",0.7932722308892357,0.7932722308892357,0.7932722308892357,0.7932722308892357,0.000511656177558245,0.9940641880407416,2.442560911178589,2.058627128601074,13.388614177703857,17.88980221748352
command,WFI-RF,rem_8,RF,macro,1,"control_scheme, pump, rate, deadband, gain, setpoint, reset_rate, system_mode",0.7932722308892357,0.5429408612076961,0.3006411825070369,0.3052059202105221,0.000511656177558245,0.9940641880407416,2.442560911178589,2.058627128601074,13.395209789276123,17.896397829055786
command,WFI-RF,rem_8,RF,weighted,1,"control_scheme, pump, rate, deadband, gain, setpoint, reset_rate, system_mode",0.7932722308892357,0.781034034293569,0.7932722308892357,0.7243091363491898,0.000511656177558245,0.9940641880407416,2.442560911178589,2.058627128601074,13.316538572311401,17.817726612091064
command,SP,RFE,XGB,micro,9,,0.9616809672386895,0.9616809672386895,0.9616809672386895,0.9616809672386895,0.0037380704288220235,0.19574784192747904,0.04343056678771973,2.3701114654541016,2.467102527618408,4.8806445598602295
command,SP,RFE,XGB,macro,9,,0.9616809672386895,0.9248756255552127,0.8125246017525145,0.8600789362440189,0.0037380704288220235,0.19574784192747904,0.04343056678771973,2.3701114654541016,2.4265527725219727,4.840094804763794
command,SP,RFE,XGB,weighted,9,,0.9616809672386895,0.9613012089821469,0.9616809672386895,0.9601358773128185,0.0037380704288220235,0.19574784192747904,0.04343056678771973,2.3701114654541016,2.428919553756714,4.842461585998535
command,SP,SPFS,XGB,micro,9,,0.9616809672386895,0.9616809672386895,0.9616809672386895,0.9616809672386895,0.0037380704288220235,0.19574784192747904,0.04343056678771973,1.9325366020202637,2.324728012084961,4.300695180892944
command,SP,SPFS,XGB,macro,9,,0.9616809672386895,0.9248756255552127,0.8125246017525145,0.8600789362440189,0.0037380704288220235,0.19574784192747904,0.04343056678771973,1.9325366020202637,2.379605770111084,4.355572938919067
command,SP,SPFS,XGB,weighted,9,,0.9616809672386895,0.9613012089821469,0.9616809672386895,0.9601358773128185,0.0037380704288220235,0.19574784192747904,0.04343056678771973,1.9325366020202637,2.378736734390259,4.354703903198242
command,SP,None,XGB,micro,9,,0.9615834633385335,0.9615834633385335,0.9615834633385335,0.9615834633385335,0.0037380704288220235,0.19606034192747906,0.04343056678771973,0.26706647872924805,2.421005964279175,2.7315030097961426
command,SP,None,XGB,macro,9,,0.9615834633385335,0.9252221393492581,0.8125250717600562,0.8602284456618238,0.0037380704288220235,0.19606034192747906,0.04343056678771973,0.26706647872924805,2.3805980682373047,2.6910951137542725
command,SP,None,XGB,weighted,9,,0.9615834633385335,0.9612187551546324,0.9615834633385335,0.9600349936512809,0.0037380704288220235,0.19606034192747906,0.04343056678771973,0.26706647872924805,2.3875679969787598,2.6980650424957275
command,SP,rem_1,XGB,micro,8,control_scheme,0.9602769110764431,0.9602769110764431,0.9602769110764431,0.9602769110764431,0.003580555627719921,0.21072682624207223,0.04343056678771973,0.26706647872924805,2.3494861125946045,2.6599831581115723
command,SP,rem_1,XGB,macro,8,control_scheme,0.9602769110764431,0.9258076234750152,0.8000525628930839,0.851508309438975,0.003580555627719921,0.21072682624207223,0.04343056678771973,0.26706647872924805,2.3848133087158203,2.695310354232788
command,SP,rem_1,XGB,weighted,8,control_scheme,0.9602769110764431,0.9598916756903101,0.9602769110764431,0.9584383431419568,0.003580555627719921,0.21072682624207223,0.04343056678771973,0.26706647872924805,2.370366334915161,2.680863380432129
command,SP,rem_2,XGB,micro,7,"pump, control_scheme",0.9527886115444618,0.9527886115444618,0.9527886115444618,0.9527886115444618,0.005835578404249435,0.2942401678664211,0.04343056678771973,0.26706647872924805,2.327259063720703,2.637756109237671
command,SP,rem_2,XGB,macro,7,"pump, control_scheme",0.9527886115444618,0.9095066338477394,0.77388972588592,0.8285887947826553,0.005835578404249435,0.2942401678664211,0.04343056678771973,0.26706647872924805,2.3337230682373047,2.6442201137542725
command,SP,rem_2,XGB,weighted,7,"pump, control_scheme",0.9527886115444618,0.9519222094519192,0.9527886115444618,0.9502593163846752,0.005835578404249435,0.2942401678664211,0.04343056678771973,0.26706647872924805,2.3403494358062744,2.650846481323242
command,SP,rem_3,XGB,micro,6,"pump, control_scheme, system_mode",0.939040561622465,0.939040561622465,0.939040561622465,0.939040561622465,0.00980104202647469,0.4627234752390583,0.04343056678771973,0.26706647872924805,2.2529547214508057,2.5634517669677734
command,SP,rem_3,XGB,macro,6,"pump, control_scheme, system_mode",0.939040561622465,0.8878850102317634,0.7254401260836385,0.7871083332071832,0.00980104202647469,0.4627234752390583,0.04343056678771973,0.26706647872924805,2.303955316543579,2.614452362060547
command,SP,rem_3,XGB,weighted,6,"pump, control_scheme, system_mode",0.939040561622465,0.9365172532629338,0.939040561622465,0.9343182164810291,0.00980104202647469,0.4627234752390583,0.04343056678771973,0.26706647872924805,2.3020026683807373,2.612499713897705
command,SP,rem_4,XGB,micro,5,"system_mode, pump, control_scheme, gain",0.9110569422776911,0.9110569422776911,0.9110569422776911,0.9110569422776911,0.007573592916229363,0.5294750705745896,0.04343056678771973,0.26706647872924805,2.2405476570129395,2.5510447025299072
command,SP,rem_4,XGB,macro,5,"system_mode, pump, control_scheme, gain",0.9110569422776911,0.8721557705078018,0.653632827971199,0.7301931161753574,0.007573592916229363,0.5294750705745896,0.04343056678771973,0.26706647872924805,2.259697914123535,2.570194959640503
command,SP,rem_4,XGB,weighted,5,"system_mode, pump, control_scheme, gain",0.9110569422776911,0.9106408876087322,0.9110569422776911,0.9031444264521209,0.007573592916229363,0.5294750705745896,0.04343056678771973,0.26706647872924805,2.241487741470337,2.5519847869873047
command,SP,rem_5,XGB,micro,4,"pump, control_scheme, deadband, gain, system_mode",0.8872269890795632,0.8872269890795632,0.8872269890795632,0.8872269890795632,0.0061403801677201355,0.6710917901294191,0.04343056678771973,0.26706647872924805,2.1235146522521973,2.434011697769165
command,SP,rem_5,XGB,macro,4,"pump, control_scheme, deadband, gain, system_mode",0.8872269890795632,0.838067387495227,0.5692698686116773,0.6484056685394015,0.0061403801677201355,0.6710917901294191,0.04343056678771973,0.26706647872924805,2.15895938873291,2.469456434249878
command,SP,rem_5,XGB,weighted,4,"pump, control_scheme, deadband, gain, system_mode",0.8872269890795632,0.8872903798440432,0.8872269890795632,0.8727487370710844,0.0061403801677201355,0.6710917901294191,0.04343056678771973,0.26706647872924805,2.2257094383239746,2.5362064838409424
